ID	Type	name
42768	Protein	"p(RGD:""Serpinb5"")"
42769	Protein	"p(RGD:""Olr112"")"
42770	Protein	"p(RGD:""Cry2"")"
42771	Protein	"p(RGD:""Il10rb"")"
42772	Protein	"p(RGD:""Esr2"")"
42773	Protein	"p(RGD:""Crem"")"
42774	Protein	"p(HGNC:""PPA1"")"
42775	Protein	"p(HGNC:""ATP6V1F"")"
42776	Protein	"p(RGD:""Eif4ebp1"")"
42777	Protein	"p(RGD:""Lama4"")"
42778	Protein	"p(RGD:""Itgax"")"
42779	Protein	"p(RGD:""Atg4b"")"
42780	Protein	"p(MGI:""Mapt"",frag(""?""),pmod(Ac))"
42781	Protein	"p(RGD:""Fcar"")"
42782	Protein	"p(MGI:""Rgma"")"
42783	Protein	"p(MGI:""Ank3"")"
42784	Protein	"p(FPLX:""JNK"",pmod(Ph))"
42785	Protein	"p(HGNC:""RAP1B"")"
42786	Protein	"p(HGNC:""ITGA10"")"
42787	Protein	"p(RGD:""Atp2a2"")"
42788	Protein	"p(MGI:""Npffr2"")"
42789	Protein	"p(HGNC:""TFAP2B"")"
42790	Protein	"p(HGNC:""DHH"")"
42791	Protein	"p(MGI:""Il6st"")"
42792	Protein	"p(RGD:""Phkg1"")"
42793	Protein	"p(MGI:""Lck"",pmod(Ph))"
42794	Protein	"p(HGNC:""MYH10"")"
42795	Protein	"p(HGNC:""TIGIT"")"
42796	Protein	"p(HGNC:""SRGAP3"")"
42797	Protein	"p(HGNC:""HDAC3"")"
42798	Protein	"p(HGNC:""VWF"")"
42799	Protein	"p(HGNC:""ZNRF3"")"
42800	Protein	"p(HGNC:""TWIST1"")"
42801	Protein	"p(MGI:""Olfr809"")"
42802	Protein	"p(RGD:""Robo2"")"
42803	Protein	"p(HGNC:""MMP3"")"
42804	Protein	"p(HGNC:""CCR9"")"
42805	Protein	"p(HGNC:""SYNGAP1"")"
42806	Protein	"p(RGD:""Tyrobp"")"
42807	Protein	"p(MGI:""Olfr15"")"
42808	Protein	"p(HGNC:""ANXA1"")"
42809	Protein	"p(HGNC:""HTR7"")"
42810	Protein	"p(MGI:""Olfr128"")"
42811	Protein	"p(MGI:""Plk1"",pmod(Ph))"
42812	Protein	"p(HGNC:""IDE"")"
42813	Protein	"p(FLYBASE:""ci"")"
42814	Protein	"p(HGNC:""OR5L1"")"
42815	Protein	"p(RGD:""Lhcgr"")"
42816	Protein	"p(MGI:""Olfr1062"")"
42817	Protein	"p(HGNC:""OR2M2"")"
42818	Protein	"p(MGI:""Cacna1d"")"
42819	Protein	"p(MGI:""Plcg2"",pmod(Ph))"
42820	Protein	"p(HGNC:""GATA3"")"
42821	Protein	"p(HGNC:""PDE1C"")"
42822	Protein	"p(RGD:""Ryr2"")"
42823	Protein	"p(RGD:""Amotl2"")"
42824	Protein	"p(RGD:""Ambra1"")"
42825	Protein	"p(HGNC:""SMAD3"")"
42826	Protein	"p(HGNC:""ALK"")"
42827	Protein	"p(HGNC:""KRIT1"")"
42828	Protein	"p(RGD:""Tnfrsf8"")"
42829	Protein	"p(MGI:""Vtn"")"
42830	Protein	"p(HGNC:""A2M"")"
42831	Protein	"p(HGNC:""TFEB"",var(""p.Met1_Val30del""))"
42832	Protein	"p(MGI:""Ndufa11"")"
42833	Protein	"p(HGNC:""VAV2"")"
42834	Protein	"p(HGNC:""PPARD"")"
42835	Protein	"p(MGI:""Ifna7"")"
42836	Protein	"p(RGD:""Zfp36"")"
42837	Protein	"p(RGD:""Olr733"")"
42838	Protein	"p(HGNC:""TREM2"")"
42839	Protein	"p(MGI:""Ccr2"")"
42840	Protein	"p(RGD:""Olr505"")"
42841	Protein	"p(HGNC:""RAB7A"",var(""?""))"
42842	Protein	"p(HGNC:""ANAPC1"")"
42843	Protein	"p(MGI:""Atf2"")"
42844	Protein	"p(MGI:""Pck1"")"
42845	Protein	"p(RGD:""Olr302"")"
42846	Protein	"p(HGNC:""STIP1"")"
42847	Protein	"p(RGD:""Olr1668"")"
42848	Protein	"p(MGI:""tumor necrosis factor"")"
42849	Protein	"p(HGNC:""EGFR"",pmod(Ph))"
42850	Protein	"p(MGI:""Vcl"")"
42851	Protein	"p(RGD:""Olr1439"")"
42852	Protein	"p(MGI:""Foxp1"")"
42853	Protein	"p(HGNC:""SIAH2"")"
42854	Protein	"p(HGNC:""NDUFA12"")"
42855	Protein	"p(RGD:""Zfpm2"")"
42856	Protein	"p(MGI:""Fxyd2"")"
42857	Protein	"p(RGD:""Olr1223"")"
42858	Protein	"p(MESH:""Molecular Motor Proteins"")"
42859	Protein	"p(FLYBASE:""eIF4B"",pmod(Ph))"
42860	Protein	"p(HGNC:""TELO2"")"
42861	Protein	"p(MGI:""Fanca"",pmod(Ph))"
42862	Protein	"p(HGNC:""PROC"")"
42863	Protein	"p(RGD:""Gng4"")"
42864	Protein	"p(RGD:""Cdc42"")"
42865	Protein	"p(RGD:""Fgr"")"
42866	Protein	"p(NCBIGENE:""492507"")"
42867	Protein	"p(RGD:""Pde6b"")"
42868	Protein	"p(MGI:""Kir3dl2"")"
42869	Protein	"p(RGD:""Cfl1"")"
42870	Protein	"p(HGNC:""NECTIN1"")"
42871	Protein	"p(HGNC:""ROBO1"",pmod(Ph))"
42872	Protein	"p(RGD:""Klf2"")"
42873	Protein	"p(MGI:""Stk3"",pmod(Ph))"
42874	Protein	"p(HGNC:""NKD2"")"
42875	Protein	"p(MGI:""Socs1"")"
42876	Protein	"p(HGNC:""SP1"")"
42877	Protein	"p(HGNC:""PLCL1"")"
42878	Protein	"p(MGI:""Cd47"")"
42879	Protein	"p(MGI:""Olfr777"")"
42880	Protein	"p(FLYBASE:""rl"",pmod(Ph))"
42881	Protein	"p(HGNC:""F10"")"
42882	Protein	"p(MGI:""Asap2"")"
42883	Protein	"p(MGI:""Olfr572"")"
42884	Protein	"p(HGNC:""GNB4"")"
42885	Protein	"p(RGD:""Cacna2d2"")"
42886	Protein	"p(MGI:""Olfr352"")"
42887	Protein	"p(MGI:""Tbc1d4"",pmod(Ph))"
42888	Protein	"p(HGNC:""CCND1"")"
42889	Protein	"p(HGNC:""NT5C2"")"
42890	Protein	"p(HGNC:""CCL11"")"
42891	Protein	"p(HGNC:""RGL1"")"
42892	Protein	"p(MGI:""Olfr1487"")"
42893	Protein	"p(MGI:""Cdx2"")"
42894	Protein	"p(HGNC:""SIRT1"")"
42895	Protein	"p(HGNC:""LTB4R2"")"
42896	Protein	"p(HGNC:""P4HA1"")"
42897	Protein	"p(MGI:""Cited2"")"
42898	Protein	"p(MGI:""Olfr1270"")"
42899	Protein	"p(HGNC:""GRIN3A"")"
42900	Protein	"p(FLYBASE:""Jra"")"
42901	Protein	"p(HGNC:""OR5H14"")"
42902	Protein	"p(HGNC:""RB1CC1"")"
42903	Protein	"p(RGD:""Mcpt8l2"")"
42904	Protein	"p(MGI:""Olfr1049"")"
42905	Protein	"p(HGNC:""KAT5"",pmod(Ph))"
42906	Protein	"p(HGNC:""OR2T1"")"
42907	Protein	"p(MGI:""Myl6b"")"
42908	Protein	"p(MGI:""Cd19"",pmod(Ph))"
42909	Protein	"p(HGNC:""IKBKB"",loc(MESHA:""Macrophages""))"
42910	Protein	"p(HGNC:""FOXO3"",loc(GO:""cytoplasm""))"
42911	Protein	"p(HGNC:""GUCY2F"")"
42912	Protein	"p(HGNC:""MIR107"")"
42913	Protein	"p(RGD:""Tubal3"")"
42914	Protein	"p(RGD:""RragB"")"
42915	Protein	"p(HGNC:""TRAF6"",pmod(Ph,Y))"
42916	Protein	"p(HGNC:""SNCA"",pmod(CONSO:""O-GlcNAcylation"",S,87),pmod(CONSO:""O-GlcNAcylation"",T,72),pmod(CONSO:""O-GlcNAcylation"",T,81))"
42917	Protein	"p(MGI:""Dapk2"")"
42918	Protein	"p(RGD:""Nod1"")"
42919	Protein	"p(HGNC:""MAPT"",frag(""?"",""29kD""))"
42920	Protein	"p(HGNC:""STK11"",pmod(Ph))"
42921	Protein	"p(RGD:""Il23a"")"
42922	Protein	"p(MGI:""Ppp2r3c"")"
42923	Protein	"p(RGD:""Lck"",pmod(Ph))"
42924	Protein	"p(HGNC:""CD74"")"
42925	Protein	"p(CONSO:""TDP-43 aggregates"",loc(GO:""inclusion body""))"
42926	Protein	"p(MGI:""Pde1b"")"
42927	Protein	"p(HGNC:""SLURP1"")"
42928	Protein	"p(RGD:""Olr845"")"
42929	Protein	"p(MGI:""Prl"")"
42930	Protein	"p(RGD:""Olr635"")"
42931	Protein	"p(HGNC:""MAPT"",pmod(Ac,K,352))"
42932	Protein	"p(HGNC:""PPP1R14A"")"
42933	Protein	"p(HGNC:""KCNJ4"")"
42934	Protein	"p(MGI:""Wwtr1"")"
42935	Protein	"p(RGD:""Fga"")"
42936	Protein	"p(RGD:""Olr1470"")"
42937	Protein	"p(MGI:""Mir30c-2"")"
42938	Protein	"p(HGNC:""DNM1L"",pmod(Ph,S,656))"
42939	Protein	"p(HGNC:""NDUFA4"")"
42940	Protein	"p(RGD:""Mir137"")"
42941	Protein	"p(RGD:""Olr1228"")"
42942	Protein	"p(MGI:""Fgr"")"
42943	Protein	"p(HGNC:""SNCA"",frag(""?""),var(""p.Ala30Pro""))"
42944	Protein	"p(FLYBASE:""S6kII"")"
42945	Protein	"p(HGNC:""NCK2"")"
42946	Protein	"p(MGI:""Eef2k"",pmod(Ph))"
42947	Protein	"p(CONSO:""amyloid-beta fibrils"",loc(GO:""intracellular""))"
42948	Protein	"p(HGNC:""JAG2"")"
42949	Protein	"p(RGD:""RT1-M6-1"")"
42950	Protein	"p(MGI:""Phlpp1"")"
42951	Protein	"p(MESH:""Microtubules"",pmod(Ac))"
42952	Protein	"p(HGNC:""ACVR1C"")"
42953	Protein	"p(HGNC:""NMBR"")"
42954	Protein	"p(HGNC:""CACNB1"")"
42955	Protein	"p(MGI:""Tac1"")"
42956	Protein	"p(MGI:""Stat3"",pmod(Ph))"
42957	Protein	"p(HGNC:""COL4A5"")"
42958	Protein	"p(MGI:""Kng1"")"
42959	Protein	"p(RGD:""Gys1"")"
42960	Protein	"p(HGNC:""NFATC3"")"
42961	Protein	"p(HGNC:""DCC"",pmod(Ph))"
42962	Protein	"p(RGD:""Jak2"")"
42963	Protein	"p(MGI:""Dnmt1"")"
42964	Protein	"p(MGI:""Olfr986"")"
42965	Protein	"p(HGNC:""KAT2A"")"
42966	Protein	"p(HGNC:""ABAT"")"
42967	Protein	"p(MGI:""Olfr785"")"
42968	Protein	"p(FLYBASE:""pnt"")"
42969	Protein	"p(HGNC:""RGS9"")"
42970	Protein	"p(MGI:""Olfr6"")"
42971	Protein	"p(HGNC:""CAST"")"
42972	Protein	"p(MGI:""Gng12"")"
42973	Protein	"p(MGI:""Olfr401"")"
42974	Protein	"p(HGNC:""NFE2L2"")"
42975	Protein	"p(HGNC:""ATG4C"")"
42976	Protein	"p(RGD:""Pygb"")"
42977	Protein	"p(MGI:""Olfr178"")"
42978	Protein	"p(HGNC:""ADRA1A"")"
42979	Protein	"p(RGD:""Hrh1"")"
42980	Protein	"p(RGD:""Gcm1"")"
42981	Protein	"p(MGI:""Olfr1350"")"
42983	Protein	"p(HGNC:""PIK3R3"")"
42984	Protein	"p(HGNC:""OR8K3"")"
42985	Protein	"p(RGD:""Uts2r"")"
42986	Protein	"p(MGI:""Olfr1166"")"
42987	Protein	"p(HGNC:""TP53"",pmod(ubiquitination))"
42988	Protein	"p(HGNC:""OR51B6"")"
42989	Protein	"p(HGNC:""NPRL3"")"
42990	Protein	"p(RGD:""Ndufa9"")"
42991	Protein	"p(HGNC:""IKBKG"",pmod(GOBP:""protein K63-linked ubiquitination""))"
42992	Protein	"p(MGI:""Adora1"")"
42993	Protein	"p(HGNC:""RNF125"")"
42994	Protein	"p(RGD:""Xcr1"")"
42995	Protein	"p(HGNC:""GNLY"")"
42996	Protein	"p(CONSO:""TDP-43 aggregates"",loc(GO:""nucleus""))"
42997	Protein	"p(RGD:""Olr83"")"
42998	Protein	"p(MGI:""Siglece"")"
42999	Protein	"p(RGD:""Drd3"")"
43000	Protein	"p(RGD:""Olr596"")"
43001	Protein	"p(HGNC:""SPDYE5"")"
43002	Protein	"p(HGNC:""THEM4"")"
43003	Protein	"p(RGD:""Angptl3"")"
43004	Protein	"p(RGD:""Olr363"")"
43005	Protein	"p(RGD:""Numbl"")"
43006	Protein	"p(RGD:""Olr1709"")"
43007	Protein	"p(HGNC:""TIAM1"")"
43008	Protein	"p(HGNC:""MYL6"")"
43009	Protein	"p(MGI:""Stk3"")"
43010	Protein	"p(RGD:""Olr1458"")"
43011	Protein	"p(MGI:""Mir145a"")"
43012	Protein	"p(HGNC:""DNM1L"",pmod(Ph,S,616))"
43013	Protein	"p(RGD:""Mir135b"")"
43014	Protein	"p(MGI:""Atp1a3"")"
43015	Protein	"p(RGD:""Olr1217"")"
43016	Protein	"p(HGNC:""APP"",frag(""219_*""))"
43017	Protein	"p(HGNC:""FGA"")"
43018	Protein	"p(HGNC:""DLL4"")"
43019	Protein	"p(RGD:""RT1-S3"")"
43020	Protein	"p(RGD:""Pgf"")"
43021	Protein	"p(MGI:""Magi2"")"
43022	Protein	"p(HGNC:""HSPB1"",var(""?""))"
43023	Protein	"p(HGNC:""BMP7"")"
43024	Protein	"p(HGNC:""GPR83"")"
43025	Protein	"p(HGNC:""MAP4K1"")"
43026	Protein	"p(RGD:""Wnt4"")"
43027	Protein	"p(MGI:""Ghrhr"")"
43028	Protein	"p(HGNC:""BACE1"",frag(""67_78""))"
43029	Protein	"p(HGNC:""DUSP1"")"
43030	Protein	"p(MGI:""Fzd4"")"
43031	Protein	"p(HGNC:""LRP6"",pmod(Ph))"
43032	Protein	"p(HGNC:""IGSF11"")"
43033	Protein	"p(HGNC:""CD79B"",pmod(Ph))"
43034	Protein	"p(MGI:""Cd55b"")"
43035	Protein	"p(MGI:""Dusp3"")"
43036	Protein	"p(RGD:""Spdya"")"
43037	Protein	"p(HGNC:""PLXND1"")"
43038	Protein	"p(RGD:""Ctsz"")"
43039	Protein	"p(MGI:""Stat1"",pmod(Ph))"
43040	Protein	"p(HGNC:""U2AF1L4"")"
43041	Protein	"p(MGI:""Cfh"")"
43042	Protein	"p(MGI:""Olfr895"")"
43043	Protein	"p(HGNC:""F2"")"
43044	Protein	"p(RGD:""Ppid"")"
43045	Protein	"p(MGI:""Olfr202"")"
43046	Protein	"p(RGD:""Eif4b"")"
43047	Protein	"p(HGNC:""ADRA2B"")"
43048	Protein	"p(RGD:""Drd4"")"
43049	Protein	"p(RGD:""Egr1"")"
43050	Protein	"p(MGI:""Olfr1354"")"
43051	Protein	"p(HGNC:""SLC25A4"")"
43052	Protein	"p(HGNC:""SLC5A1"")"
43053	Protein	"p(HGNC:""OR8D2"")"
43054	Protein	"p(RGD:""Sstr2"")"
43055	Protein	"p(MGI:""Olfr1153"")"
43056	Protein	"p(HGNC:""ATF6"")"
43057	Protein	"p(HGNC:""OR4F6"")"
43058	Protein	"p(CONSO:""PrPSc"")"
43059	Protein	"p(HGNC:""OR10J4"")"
43060	Protein	"p(HGNC:""MIR30C2"")"
43061	Protein	"p(MGI:""Camk2d"")"
43062	Protein	"p(RGD:""Dkk4"")"
43063	Protein	"p(MGI:""Castor1"")"
43064	Protein	"p(MGI:""Cd40lg"")"
43065	Protein	"p(MGI:""Syk"",pmod(Ph))"
43066	Protein	"p(RGD:""Ctnna3"")"
43067	Protein	"p(RGD:""Irak4"")"
43068	Protein	"p(HGNC:""TLR5"")"
43069	Protein	"p(CONSO:""phosphatase-activating domain"")"
43070	Protein	"p(HGNC:""IL10"")"
43072	Protein	"p(MGI:""Sec13"")"
43073	Protein	"p(RGD:""Gna15"")"
43074	Protein	"p(MGI:""Mafa"")"
43075	Protein	"p(CONSO:""amyloid-beta aggregates"",pmod(CONSO:""misfolded""))"
43076	Protein	"p(MGI:""Vdac1"")"
43077	Protein	"p(RGD:""Olr816"")"
43078	Protein	"p(MGI:""Trem2"",loc(MESHA:""Macrophages""))"
43079	Protein	"p(HGNC:""MAP3K5"",pmod(Ph,S,83))"
43080	Protein	"p(RGD:""Olr602"")"
43081	Protein	"p(MGI:""Gapdh"",pmod(NO))"
43082	Protein	"p(HGNC:""HSPA6"")"
43083	Protein	"p(HGNC:""NLRC4"",pmod(Ph))"
43084	Protein	"p(RGD:""Olr392"")"
43085	Protein	"p(HGNC:""SEPT5"")"
43086	Protein	"p(HGNC:""LIMD1"")"
43087	Protein	"p(RGD:""Olr1869"")"
43088	Protein	"p(HGNC:""MS4A2"")"
43089	Protein	"p(RGD:""Pck2"")"
43090	Protein	"p(MGI:""Trpc6"")"
43091	Protein	"p(MGI:""Apbb1ip"")"
43092	Protein	"p(RGD:""Olr1539"")"
43093	Protein	"p(MGI:""Mir181a-1"")"
43094	Protein	"p(MESH:""Enzymes"",loc(MESH:""Liver""))"
43095	Protein	"p(FLYBASE:""Bet1"")"
43096	Protein	"p(RGD:""Wnt3"")"
43097	Protein	"p(MGI:""H2-L"")"
43098	Protein	"p(MGI:""Rchy1"")"
43099	Protein	"p(RGD:""Olr1315"")"
43100	Protein	"p(RGD:""Proc"")"
43102	Protein	"p(HGNC:""CREM"")"
43103	Protein	"p(RGD:""Mir29b1"")"
43104	Protein	"p(RGD:""Olr1085"")"
43105	Protein	"p(HGNC:""GAD2"")"
43106	Protein	"p(RGD:""Cxcr4"")"
43107	Protein	"p(FPLX:""Cadherin"",frag(""?""))"
43108	Protein	"p(HGNC:""MEF2A"")"
43109	Protein	"p(MGI:""Tcf7l1"")"
43110	Protein	"p(RGD:""Lefty1"")"
43111	Protein	"p(MGI:""Proc"")"
43112	Protein	"p(RGD:""Mapt"",pmod(Ph,S,199))"
43113	Protein	"p(HGNC:""ITGA6"")"
43114	Protein	"p(HGNC:""PIK3AP1"",pmod(Ph))"
43115	Protein	"p(MGI:""Flt3"")"
43116	Protein	"p(MGI:""Ppm1b"")"
43117	Protein	"p(HGNC:""NXPH1"")"
43118	Protein	"p(RGD:""Lmnb1"")"
43119	Protein	"p(RGD:""Tbx3"")"
43120	Protein	"p(HGNC:""C5"")"
43121	Protein	"p(HGNC:""WNT9A"")"
43122	Protein	"p(MGI:""Olfr857"")"
43123	Protein	"p(RGD:""Plxna3"")"
43124	Protein	"p(HGNC:""NRXN1"")"
43125	Protein	"p(FLYBASE:""wgn"")"
43126	Protein	"p(HGNC:""GJD2"")"
43127	Protein	"p(MGI:""Olfr646"")"
43128	Protein	"p(HGNC:""BACE1"",pmod(ubiquitination,W,280))"
43129	Protein	"p(MGI:""Pla2g4f"")"
43130	Protein	"p(MGI:""Olfr446"")"
43131	Protein	"p(HGNC:""RB1"",pmod(Ph,S,795))"
43132	Protein	"p(HGNC:""RASSF1"")"
43133	Protein	"p(RGD:""Ftl1"")"
43134	Protein	"p(MGI:""Olfr193"")"
43135	Protein	"p(HGNC:""GCK"")"
43136	Protein	"p(RGD:""Mmp15"")"
43137	Protein	"p(MGI:""Olfr1344"")"
43138	Protein	"p(HGNC:""CA2"")"
43139	Protein	"p(HGNC:""OR7G1"")"
43140	Protein	"p(HGNC:""IQGAP3"")"
43141	Protein	"p(RGD:""Ntsr1"")"
43142	Protein	"p(MGI:""Olfr1137"")"
43143	Protein	"p(RGD:""Cd226"")"
43144	Protein	"p(HGNC:""HLA-DOA"")"
43145	Protein	"p(HGNC:""OR4K2"")"
43146	Protein	"p(RGD:""Ndufa10"")"
43147	Protein	"p(RGD:""Limk2"")"
43148	Protein	"p(MGI:""Chrna7"",var(""p.Arg345Ala""),var(""p.Arg348Ala""),var(""p.Lys347Ala""),var(""p.Met346Ala""))"
43149	Protein	"p(HGNC:""MITF"",loc(GO:""cytoplasm""))"
43150	Protein	"p(HGNC:""OR12D1"")"
43151	Protein	"p(HGNC:""MIR124-1"")"
43152	Protein	"p(MGI:""Plcd3"")"
43153	Protein	"p(RGD:""Wnt7a"")"
43154	Protein	"p(RGD:""Irf9"")"
43155	Protein	"p(HGNC:""IL18"",frag(""37_193""))"
43156	Protein	"p(MGI:""Mapt"",pmod(Ph,S,396),pmod(Ph,S,404))"
43157	Protein	"p(HGNC:""LAMA3"")"
43158	Protein	"p(RGD:""Ccl1"")"
43159	Protein	"p(MGI:""Epha3"")"
43160	Protein	"p(HGNC:""NCAM1"",loc(MESHA:""Neurons""),pmod(CHEBI:""sialic acid""))"
43161	Protein	"p(HGNC:""MAPT"",loc(MESH:""Axons""))"
43162	Protein	"p(HGNC:""CALCOCO2"",pmod(Ph))"
43163	Protein	"p(MGI:""Mlkl"",pmod(Ph))"
43164	Protein	"p(HGNC:""TREM2"",var(""p.Arg136Gln""))"
43165	Protein	"p(HGNC:""TARDBP"",loc(GO:""nucleus""))"
43166	Protein	"p(MGI:""Map3k11"")"
43167	Protein	"p(RGD:""Olr954"")"
43168	Protein	"p(HGNC:""IFNAR2"")"
43169	Protein	"p(MGI:""Ifna1"")"
43170	Protein	"p(RGD:""Srsf9"")"
43171	Protein	"p(MGI:""Nr0b1"")"
43172	Protein	"p(RGD:""Olr721"")"
43173	Protein	"p(HGNC:""CTNNB1"",pmod(Sumo))"
43174	Protein	"p(MGI:""Jag2"")"
43175	Protein	"p(MGI:""Pde3a"")"
43176	Protein	"p(RGD:""Olr1567"")"
43177	Protein	"p(MGI:""Mir199a-1"")"
43178	Protein	"p(RGD:""Tnr"")"
43179	Protein	"p(MGI:""H2-M10.3"")"
43180	Protein	"p(RGD:""Olr1320"")"
43181	Protein	"p(RGD:""Serpina1"")"
43182	Protein	"p(MGI:""P2rx7"")"
43183	Protein	"p(FLYBASE:""Atg1"")"
43184	Protein	"p(RGD:""Mir17"")"
43185	Protein	"p(RGD:""Olr1072"")"
43187	Protein	"p(RGD:""Gnao1"")"
43188	Protein	"p(RGD:""Cdkn1a"",pmod(Ph))"
43189	Protein	"p(RGD:""Sox9"")"
43190	Protein	"p(HGNCGENEFAMILY:""Beta catenins"",pmod(Ac,K,49))"
43191	Protein	"p(HGNC:""KCNMB2"")"
43192	Protein	"p(HGNC:""TRH"")"
43193	Protein	"p(MGI:""Plcg1"")"
43194	Protein	"p(RGD:""Anapc10"")"
43195	Protein	"p(HGNC:""VAPB"")"
43196	Protein	"p(HGNC:""FGF20"")"
43197	Protein	"p(RGD:""Dusp9"")"
43198	Protein	"p(HGNC:""KIF5B"")"
43199	Protein	"p(MGI:""Dvl3"")"
43200	Protein	"p(MGI:""Akt1s1"")"
43201	Protein	"p(MGI:""F9"")"
43202	Protein	"p(HGNC:""DKK4"")"
43203	Protein	"p(HGNC:""LRRC4C"")"
43204	Protein	"p(MGI:""Stat5a"")"
43205	Protein	"p(MGI:""Gm2002"")"
43206	Protein	"p(MGI:""Dusp2"")"
43207	Protein	"p(RGD:""Cpeb4"")"
43208	Protein	"p(HGNC:""H3F3A"",pmod(Ac,K,14))"
43209	Protein	"p(RGD:""Rad51"")"
43210	Protein	"p(HGNC:""APP"",frag(""25_35""))"
43211	Protein	"p(HGNC:""KDR"",pmod(Ph))"
43212	Protein	"p(MGI:""Olfr868"")"
43213	Protein	"p(RGD:""Plxnb3"")"
43214	Protein	"p(HGNC:""LAMTOR3"")"
43215	Protein	"p(FLYBASE:""lz"")"
43216	Protein	"p(MGI:""C3"")"
43217	Protein	"p(RGD:""Chek2"",pmod(Ph))"
43218	Protein	"p(MGI:""Olfr670"")"
43219	Protein	"p(RGD:""Clip1"")"
43220	Protein	"p(HGNC:""EPHX2"")"
43221	Protein	"p(HGNC:""CA12"")"
43222	Protein	"p(MGI:""Ppp2r2b"")"
43223	Protein	"p(MGI:""Olfr486"")"
43224	Protein	"p(HGNC:""EIF4EBP1"",pmod(Ph))"
43225	Protein	"p(HGNC:""EIF4E1B"")"
43226	Protein	"p(MGI:""Pla2g2a"")"
43227	Protein	"p(MGI:""Olfr281"")"
43228	Protein	"p(HGNC:""DRD2"")"
43229	Protein	"p(HGNC:""PRLR"")"
43230	Protein	"p(HGNC:""SAR1A"")"
43231	Protein	"p(MGI:""Olfr1426"")"
43232	Protein	"p(HGNC:""IRS1"",pmod(Ph,S,312))"
43233	Protein	"p(FLYBASE:""Fancm"",pmod(Ph))"
43234	Protein	"p(MGI:""Olfr1243"")"
43235	Protein	"p(RGD:""Trpv4"",pmod(Ph))"
43236	Protein	"p(HGNC:""OR5B21"")"
43237	Protein	"p(RGD:""Sdhb"")"
43238	Protein	"p(MGI:""Olfr1039"")"
43239	Protein	"p(MGI:""Lamp2"")"
43240	Protein	"p(HGNC:""STK11"",pmod(Ac))"
43241	Protein	"p(HGNC:""OR10A7"")"
43242	Protein	"p(HGNC:""FOXP1"")"
43243	Protein	"p(RGD:""Rab8a"")"
43244	Protein	"p(MGI:""Rnf152"")"
43245	Protein	"p(MGI:""Tlr9"")"
43246	Protein	"p(MGI:""Mapt"",pmod(CONSO:""O-GlcNAcylation""))"
43247	Protein	"p(RGD:""Mavs"")"
43248	Protein	"p(HGNC:""TNFRSF9"")"
43249	Protein	"p(HGNC:""MAPT"",frag(""561_685""))"
43250	Protein	"p(RGD:""Il9r"")"
43251	Protein	"p(MGI:""Atp6v1f"")"
43252	Protein	"p(RGD:""Map3k8"",pmod(Ph))"
43254	Protein	"p(MGI:""Uqcr10"")"
43255	Protein	"p(MGI:""Tbx21"")"
43256	Protein	"p(UNIPROT:""P34371"")"
43257	Protein	"p(MGI:""Card6"")"
43258	Protein	"p(RGD:""Olr79"")"
43259	Protein	"p(HGNC:""INPP5D"")"
43260	Protein	"p(RGD:""Mapk14"",pmod(Ph))"
43261	Protein	"p(MGI:""Cxcl5"")"
43262	Protein	"p(RGD:""Olr550"")"
43264	Protein	"p(INTERPRO:""Heat shock protein 70 family"")"
43265	Protein	"p(HGNC:""BUB1"",pmod(Ph))"
43266	Protein	"p(MGI:""Plcb4"")"
43267	Protein	"p(RGD:""Olr322"")"
43268	Protein	"p(HGNC:""MAPT"",frag(""237_367""))"
43269	Protein	"p(HGNC:""HSPA12A"")"
43270	Protein	"p(HGNC:""NFKB2"",pmod(Ph))"
43271	Protein	"p(RGD:""Olr1662"")"
43272	Protein	"p(HGNC:""CCDC88A"")"
43273	Protein	"p(HGNC:""TTF1"")"
43274	Protein	"p(MGI:""Itga5"")"
43275	Protein	"p(RGD:""Olr1409"")"
43276	Protein	"p(MGI:""Mir126b"")"
43277	Protein	"p(HGNC:""MIEF2"",loc(GO:""mitochondrial outer membrane""))"
43278	Protein	"p(RGD:""Mir34a"")"
43279	Protein	"p(RGD:""Olr1196"")"
43280	Protein	"p(HGNC:""TARDBP"",frag(""1_219""))"
43281	Protein	"p(HGNC:""GSN"")"
43282	Protein	"p(RGD:""RT1-T24-1"")"
43283	Protein	"p(RGD:""Vegfc"")"
43284	Protein	"p(CONSO:""APP695"",var(""?""))"
43285	Protein	"p(HGNC:""BMP8B"")"
43286	Protein	"p(HGNC:""NPY2R"")"
43287	Protein	"p(HGNC:""SOD1"",pmod(MESH:""Mutant Proteins""))"
43288	Protein	"p(HGNC:""NFATC1"",pmod(Ph))"
43289	Protein	"p(RGD:""Ccnd1"")"
43290	Protein	"p(MGI:""Pth2"")"
43291	Protein	"p(RGD:""Ppp1r15a"")"
43292	Protein	"p(HGNC:""BACE1"",frag(""228_236""))"
43293	Protein	"p(MGI:""Fzd6"")"
43294	Protein	"p(SFAM:""DVL Family"",pmod(Ph))"
43295	Protein	"p(HGNC:""ITGA8"")"
43296	Protein	"p(HGNC:""DAPP1"",pmod(Ph))"
43297	Protein	"p(MGI:""Stat4"")"
43298	Protein	"p(MGI:""Cd8a"")"
43299	Protein	"p(MGI:""Ptpn7"")"
43300	Protein	"p(RGD:""Slk"",pmod(Ph))"
43302	Protein	"p(HGNC:""FN1"")"
43303	Protein	"p(MGI:""Olfr933"")"
