entity,entity_type,entity_name,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63
26659,Drug,Clomipramine,-0.14683348,0.12362511,0.0063138446,0.21516837,-0.108320214,-0.0584234,0.16943026,0.02881411,-0.019202087,0.0395159,-0.20339203,-0.17498264,0.06442766,0.022311151,0.008865925,-0.062361643,0.00046200491,0.081812456,-0.089491405,0.03082417,-0.07124942,-0.13639823,0.09721711,0.070995,-0.25483608,-0.1377331,0.048473544,0.032032643,0.020271571,-0.20491731,-0.03429894,-0.03387351,0.09697381,0.121209115,-0.12820823,-0.09958961,0.24404912,0.021867678,0.019110441,-0.032978952,-0.13380885,0.017837146,0.0873281,0.105471544,-0.05652047,-0.20050648,0.101526625,-0.12513795,-0.11277481,0.05443918,-0.05556109,-0.04738475,0.07866177,0.05078874,-0.08829296,-0.017222153,-0.04536993,0.16817227,-0.15998843,-0.10983364,0.08203615,-0.077519625,0.13893355,-0.01349252
26660,Drug,Dimenhydrinate,-0.08255693,0.16736534,-0.29930222,0.13173074,-0.040611323,-0.12980284,0.22348538,0.039802518,-0.011068129,-0.04914143,-0.10434962,-0.08333794,0.1041114,0.062141992,0.16942644,-0.115306415,-0.09888554,0.07911285,0.04906438,-0.03677433,-0.13187116,-0.09718093,0.12835695,0.15449512,-0.042609997,-0.04855358,-0.012815547,-0.010569857,0.104727,-0.023079697,-0.0810614,-0.11678291,-0.047498826,0.1153377,-0.18033557,0.10273196,-0.044730995,-0.1607146,0.103057005,-0.023172986,-0.07181639,0.066128895,0.07731427,0.17798308,0.016456416,-0.102334246,-0.042659275,-0.018314864,-0.061187606,0.24398072,-0.121769585,0.08137747,0.0347928,-0.1550196,0.3716704,-0.051892303,-0.08138161,0.045110684,-0.08403584,-0.06014703,0.12222345,-0.03849591,0.09500186,-0.13868935
26661,Drug,Neratinib,-0.0047001024,-0.076916866,-0.12879495,0.22356577,0.16647527,0.044771582,0.063727714,0.19514193,0.16367653,0.05407178,-0.012819272,0.07086307,-0.038842157,0.1268098,0.099435255,-0.13143921,-0.2530326,0.064758144,-0.019476706,-0.008147154,-0.05100343,-0.12923643,0.029784858,-0.29802984,-0.011426786,0.061869122,-0.14728181,0.053161632,0.04661499,-0.049703553,-0.101841696,-0.14864872,0.07110281,0.09010834,0.081676014,0.002445036,-0.092135966,0.08082953,0.07439022,0.17843522,-0.021002324,-0.04180355,0.044681117,0.14888427,0.03169829,-0.01150807,0.059327714,0.019379715,0.026298327,0.0013703043,-0.0608899,0.12527265,0.05433577,0.008717837,0.053578723,-0.32195616,0.007428321,0.0382867,-0.1360375,-0.06875112,-0.047674634,-0.076712064,0.36473486,0.08401951
26662,Drug,Levosimendan,-0.12977824,-0.08450138,-0.06851787,0.07494162,-0.12290886,-0.07346135,-0.09321297,0.013820643,0.22850786,0.016095536,-0.12720838,-0.036759075,-0.15344733,0.29825354,0.012631798,-0.12793772,-0.16100463,-0.30990273,0.18189512,0.048667576,-0.05247291,0.016443783,-0.31812713,0.15529433,0.071725205,0.12073291,0.21736471,-0.09972189,-0.012518746,-0.032648712,0.02770607,0.06762638,0.11684432,-0.14222752,-0.089876376,0.059418187,-0.07863069,0.14763296,-0.057271287,-0.1660569,0.115244955,0.015424301,0.20427762,-0.10083055,-0.09004191,0.04369631,0.061091475,0.13469154,-0.08376212,-0.13514207,0.03741727,-0.075738885,0.08960087,-0.06610133,-0.09524694,-0.07799629,0.06916184,0.19989699,0.013169248,-0.04060416,-0.2205775,0.07065113,0.07555099,0.023066854
26663,Drug,Urokinase,-0.1230161,-0.081155755,-0.058533423,0.1335961,-0.071892895,0.16774446,-0.107550174,0.056027375,0.15584956,-0.10538074,0.051453296,-0.03150719,-0.14421725,0.05951017,-0.15692842,0.12450067,-0.025846135,0.0066015553,0.15395132,-0.08619886,-0.14233784,0.19002576,-0.19449818,0.09466915,-0.1521243,0.038481876,0.15375884,-0.11600613,0.18309665,-0.10127194,-0.03938827,0.05766542,0.13680531,0.031262603,0.03022161,-0.01225502,0.10475051,-0.0142256785,0.14158067,-0.23524173,-0.22147842,-0.04070667,0.105457276,-0.09656423,-0.10218295,-0.14753756,0.06444833,0.013879226,0.08561878,-0.102083,0.16999395,-0.06794959,0.15748975,0.049769245,0.18320869,-0.10852228,0.16447695,-0.029635606,0.070610255,-0.0060420893,-0.18294495,0.02964849,0.066962734,0.045975193
26664,Drug,Nefazodone,-0.22963303,0.11228255,-0.03846045,0.14056925,0.0553257,-0.28794923,0.11277915,0.230437,0.0011534281,0.028118316,-0.027687438,-0.09149387,0.045748502,0.072987676,0.026121132,-0.059079498,-0.06525791,0.02718784,0.042208247,-0.07228821,0.058228746,-0.08645411,0.0076060705,0.25828576,-0.048506215,-0.012401997,-0.055766568,0.090154074,-0.04016199,-0.18156265,0.17608123,-0.121838495,-0.08110003,0.19835463,-0.20329788,-0.14055717,0.080183044,-0.042598937,0.065405816,-0.00416718,-0.02643429,0.09953341,0.034387827,0.034268282,0.054586716,-0.23910084,0.0077425847,-0.023637034,-0.12834898,-0.054190177,0.019682502,-0.016341506,-0.056684896,-0.11474383,0.0225563,-0.06124611,0.060472406,0.22810516,-0.08165521,-0.10942978,0.21004683,-0.030293286,0.13876885,-0.03188604
26665,Drug,Goserelin,-0.074910335,0.050945204,0.13137136,0.15462999,0.07680569,-0.057983305,-0.12430681,-0.049555317,0.11087088,-0.26165977,-0.07941433,0.074767604,-0.06999883,0.038223762,0.15028566,0.07142029,-0.07554927,-0.07335927,0.03368839,-0.15912154,0.12490461,0.026018579,-0.2517254,0.06872588,-0.006508426,-0.13321182,0.032118767,-0.005872204,-0.04718039,-0.08196355,0.06106404,0.13851194,-0.07338379,0.16409901,-0.08345007,0.07878999,0.0362821,-0.0461201,-0.21498266,0.12341681,0.1426234,-0.02314382,-0.11513113,-0.069697976,-0.16515961,-0.087369114,0.1596556,-0.080611184,-0.14055076,0.11206336,-0.013077933,0.018375246,0.160478,-0.18047269,-0.15429069,0.066834524,0.06361954,0.061755855,0.094438545,-0.12888448,-0.015135753,0.09981933,0.08286218,-0.10264424
26666,Drug,Nitrendipine,0.05090943,-0.00056999153,-0.059325583,0.10392923,0.101991236,0.07129069,-0.15069982,0.17535748,0.0017383895,0.11725794,-0.029224146,0.06121507,0.01190717,-0.0646548,0.16931769,0.0019678883,-0.092405885,-0.026116349,0.11433271,0.033554025,-0.19754785,-0.12542446,-0.06184413,0.06989876,0.045105208,0.11112649,-0.07913998,-0.01646687,0.18831079,-0.08707634,0.023671495,-0.0599101,0.2824158,0.07829845,0.018719446,-0.04522254,-0.04374115,-0.08029421,0.16110529,-0.1809219,0.085847914,-0.06286739,0.09469164,-0.11549145,0.08696057,-0.10269834,-0.064808495,-0.20682918,0.06341126,-0.038859237,-0.16239713,-0.1481451,0.1870768,-0.0942006,0.06965597,-0.1004553,-0.061591927,0.2815958,0.09709062,0.08054888,-0.11373279,0.018152256,0.13921767,-0.01956277
26667,Drug,Maraviroc,-0.11242717,-0.08390276,0.116606,0.102494776,-0.07560002,-0.12919863,-0.09898413,0.013381904,0.20503753,0.06445101,-0.07275691,-0.20723858,0.20208341,0.1278726,0.124956615,0.0084609585,-0.074865244,0.04558354,0.052097674,0.06874644,0.1572301,0.018424537,-0.033921402,-0.2937268,-0.014908552,-0.12142,-0.06647522,-0.06100803,-0.14487904,-0.062218513,-0.068948865,0.14706981,0.074229896,0.044929963,-0.1547365,0.13048336,0.14548774,0.1342191,0.082926795,-0.09453209,-0.0385914,0.13149685,0.09151434,0.07432545,-0.20900899,-0.1350739,-0.213846,0.164229,-0.0884249,-0.039261263,-0.13173993,0.0018593706,0.20510891,-0.1065799,-0.2041583,-0.098903835,0.16211781,0.10919373,-0.04832077,0.11119651,0.07900522,0.104240276,0.097262256,-0.056947205
26668,Drug,Tiapride,-0.20602912,0.25087947,-0.012975322,-0.018176997,-0.04417224,-0.10174118,0.0058668857,0.21695933,0.07071316,0.04085762,0.010504756,0.108518764,0.0672864,-0.027783042,0.07544809,-0.07578063,-0.18788885,0.08014905,-0.07588165,-0.055756357,0.14329897,-0.049147278,0.00199841,-0.02560991,-0.15646298,0.14358369,0.035927255,0.0881531,-0.04598955,-0.20875186,0.12918997,0.06693856,-0.09730235,0.19194904,-0.1797942,0.007431664,0.077789426,0.012239824,-0.20085946,0.016691219,-0.1614418,0.059320822,-0.11374043,-0.012965902,-0.1066708,0.021892376,0.16011041,0.029288085,-0.207889,0.25571364,0.024145922,0.028191492,0.20582096,-0.11796069,-0.098411866,0.23210205,-0.032139786,-0.012087188,-0.05300636,-0.046871014,0.053147018,0.07100731,0.030874345,-0.24146734
26669,Drug,Norgestimate,-0.07390539,-0.11937404,0.19565964,0.17588845,0.064614385,-0.005169402,-0.0520235,0.002119175,0.018189212,-0.0069719623,0.019291906,-0.08796509,-0.11344316,0.13427542,-0.22414511,-0.15408963,-0.06026335,-0.08895758,0.06209661,-0.08175128,0.050486024,0.0028901151,0.10541662,0.13552642,-0.02430493,-0.08962653,-0.00050661433,0.0034151543,0.124871455,-0.015526278,-0.13048077,-0.07121678,0.05689162,0.18406367,-0.043054838,-0.0818915,-0.14416555,0.30151072,0.057365205,0.01795257,0.027416972,-0.15971234,-0.028418189,-0.097653806,0.12999184,0.1549924,0.024140641,-0.034188457,0.03448654,-0.06754033,0.04634506,0.028477924,-0.027369425,-0.15728976,-0.16874756,0.048143752,0.078811586,0.097181685,0.10957773,-0.05318828,-0.081866495,0.14462976,0.08907692,0.0818325
26670,Drug,Tamibarotene,-0.04123749,0.067620635,0.21537863,-0.065761894,-0.0070248498,-0.08908079,-0.16853319,-0.10967023,0.20198382,0.18471496,0.029616753,0.0014950705,-0.13263951,-0.1276648,-0.10344386,-0.008825643,-0.062487114,-0.09965155,0.0710012,-0.053303663,0.081652485,0.16521649,-0.080608964,-0.027825624,-0.1270507,-0.18502392,0.17900279,0.23445177,0.19999526,-0.036023796,-0.0077428767,-0.0045801704,0.015218606,0.11281617,0.18070272,-0.12549073,-0.07249097,0.12188419,-0.015518175,0.13073623,-0.08947459,-0.16424897,-0.10481881,-0.017037174,-0.04246939,-0.066904865,-0.16973288,-0.09321508,-0.05935279,-0.0013511968,-0.035418667,-0.18408714,-0.14171104,0.13041565,0.059412427,0.17366165,0.2784375,-0.06361345,-0.07676605,-0.031922597,0.109691724,0.032551795,0.07289211,0.09104823
26671,Drug,Testolactone,0.04134666,-0.16798055,-0.13212839,0.010895863,-0.07341731,-0.11624287,0.21109799,-0.1254584,-0.0037737302,0.10258318,0.16164169,-0.041890487,-0.024778172,0.10697613,0.04900311,-0.11393204,0.05259219,0.0674742,-0.1319543,-0.0030977856,0.049438268,0.034737065,-0.015062526,0.18201052,0.016599532,-0.03844684,0.15252264,0.16360478,-0.05030526,0.06746304,-0.076422885,-0.018359205,-0.06218422,0.044212647,-0.16146924,-0.14600326,-0.062559806,0.090240225,-0.057225164,-0.15735169,0.13897006,-0.12168164,-0.069186084,0.14427921,0.057129413,-0.12275892,0.0403621,0.017430129,-0.13857141,-0.018082451,0.03450884,0.06742551,0.11414153,-0.035019446,0.083990686,-0.15523592,0.17778173,0.21051362,0.0133731505,-0.115949586,0.109508365,0.010654058,0.011816924,0.18870911
26672,Drug,Guanine,0.15219721,-0.17704579,-0.18754137,-0.19074352,0.16734806,-0.039958887,0.23679717,0.038213894,-0.10329585,0.09993049,-0.0855655,-0.059188873,0.09625359,-0.10627547,0.14448096,-0.018243577,0.06415995,-0.08233148,0.079754695,0.0045321034,0.05073701,0.12597819,-0.16039497,-0.075265706,-0.10215219,-0.11347145,0.1435403,-0.18370795,-0.027151536,-0.1381374,-0.09702717,0.13354665,0.029349983,0.09283465,-0.106701665,0.0971908,0.09316192,0.08067258,-0.060145747,-0.140171,0.045331195,0.035069715,-0.04587373,0.048216224,-0.14793107,-0.08847955,0.14953603,0.07730344,-0.094349764,-0.03222078,-0.17517309,-0.016435351,0.15529792,0.040484156,-0.012835901,-0.1208159,-0.2708142,0.17563674,0.09909563,0.026810294,-0.15149513,0.111493,-0.19992542,0.2827279
26673,Drug,Fenofibric acid,0.06677325,0.0823024,-0.0009432847,0.021564048,-0.06653899,-0.21621466,-0.015566272,0.12568167,-0.035299044,-0.04958362,-0.16942097,-0.15906174,-0.088475995,0.034353875,0.10794849,-0.0503164,0.088376075,0.05082272,-0.08419175,-0.06270726,0.20367981,0.13319583,0.11388217,0.21293339,-0.2490099,-0.10815153,0.0939605,0.11985293,0.074322976,-0.21892422,-0.02690905,0.0141312685,0.13460565,0.24340357,-0.089987084,-0.017035343,-0.0052694613,-0.24731356,0.07271378,0.010808724,-0.04587404,-0.04156067,0.026091006,0.004258607,-0.07592968,-0.09178063,0.045355193,0.06685402,-0.037708875,-0.0006875722,-0.12707724,-0.018495407,0.31195664,-0.10087828,-0.073068134,-0.25296858,-0.07918112,0.04978944,0.11624809,0.17026702,0.09620139,0.04080715,0.122286685,-0.21128824
26674,Drug,Felodipine,-0.059999797,0.05243465,-0.09271263,0.113480456,0.04202283,0.10692405,0.03172687,-0.019632462,0.11152615,-0.004511135,-0.13675298,0.102286234,0.06978975,0.010558121,-0.10343486,-0.24433856,0.113038555,-0.08239923,0.12068732,-0.099798985,-0.22300622,-0.030741185,0.022294471,0.11157624,-0.06303162,-0.1629842,-0.2664048,0.060358137,0.17589593,-0.23661008,-0.049910154,-0.21784286,0.14968231,0.08935612,-0.01039889,0.006508076,-0.19171754,0.08945106,0.1995352,-0.07196587,0.04165347,-0.1176797,0.19683558,0.037238136,0.1189687,-0.18613935,-0.051844567,-0.037448887,0.12832387,0.041892737,-0.20960861,0.0039338497,0.0071188044,0.034328032,0.01382135,-0.20454527,-0.08323712,0.10047754,-0.004787172,0.1398242,-0.17589903,-0.12497891,0.1837383,0.069881596
26675,Drug,Azacitidine,0.046996266,-0.14120418,0.009676488,0.14254262,-0.22269776,-0.05867745,0.06995938,-0.14426285,0.19393012,0.052039735,0.1894028,-0.16683175,0.05334729,0.053118635,-0.09629963,0.03290718,0.01279201,0.031167634,0.07269527,-0.18985459,0.1578922,-0.11182877,0.1318035,0.08480342,-0.17085505,-0.06568913,-0.11818651,0.109053575,-0.064870544,0.028796207,-0.029629713,-0.16607222,0.08069843,0.032647654,0.05610285,-0.126897,-0.029909533,0.09139157,-0.100832745,0.06068566,0.0018255999,-0.03963876,-0.16832976,0.21771301,0.04575356,-0.034220446,0.024428073,0.1102985,-0.17140995,0.12923571,0.021524437,-0.06648839,0.11374894,-0.11504772,-0.15926535,-0.11125377,0.172911,0.1592347,-0.0861724,0.031753838,-0.06870054,0.07653382,0.08225596,0.017492807
26676,Drug,Cyproterone acetate,-0.068200774,-0.16131815,0.07574344,-0.031070346,-0.087559745,0.058492318,0.07232455,-0.19362912,0.1398788,-0.068542294,-0.058528572,-0.014897602,0.056213472,0.06255965,0.034588955,-0.126425,0.1617893,-0.106964916,0.12449808,-0.05494001,-0.2553784,0.06745032,0.06215276,-0.054077573,-0.07881372,-0.12235384,-0.10123603,0.16598652,0.0679866,-0.08919558,-0.1413312,-0.008092679,0.050330084,0.06537244,0.050838046,-0.05299466,-0.1292769,0.03479013,0.16768485,-0.062552385,0.013316026,-0.059746083,-0.1814872,0.13996404,-0.13729763,-0.007915657,-0.15217213,0.055864446,0.021017758,-0.121852055,0.041039914,0.05829943,0.09289422,-0.008304397,0.0011087079,-0.076290414,0.081925415,0.21054947,-0.003563501,-0.077285744,-0.045775197,-0.03544909,0.15339147,0.03267767
26677,Drug,Cantharidin,0.09924742,-0.0074476134,-0.002381715,0.14981882,-0.106847964,-0.03807148,0.22727506,-0.025073914,0.1836505,-0.039752334,-0.041964225,-0.15969664,-0.008462523,0.15825832,-0.04940971,-0.22793408,-0.018880654,-0.03926161,0.1661453,0.21433769,-0.17128246,-0.06640083,-0.09008021,-0.019094221,0.059898198,-0.029757855,0.008098563,0.098951064,0.12632671,0.06577374,-0.08884496,-0.06785767,0.066127956,-0.07331274,0.063582346,0.3591471,-0.086922966,0.11143223,-0.06511352,-0.27424335,-0.02883525,-0.06011871,0.04676083,0.17496735,-0.030983936,0.027822826,0.010190517,0.16419904,0.039751045,-0.09113173,-0.18456164,-0.11943206,0.038253747,0.13437302,-0.1541145,-0.22366911,-0.073202245,-0.02994952,0.0076917056,-0.017784052,-0.10682607,0.052500926,-0.018894397,-0.025477711
26678,Drug,Azathioprine,0.17665349,-0.09592185,0.17908221,-0.012718335,-0.112484165,0.04749425,-0.05061789,0.033334684,0.06406366,-0.021020152,-0.025196427,-0.07243001,0.13761348,-0.1102017,-0.104279324,0.021454265,-0.05197379,0.07474508,0.09044165,-0.050729495,-0.07216372,0.028715294,-0.0035308325,-0.14558613,0.1080506,-0.056313273,-0.19808426,0.15251656,-0.15721272,0.20768923,-0.12033635,-0.05144021,0.114156045,-0.14233816,-0.057752326,0.11864465,0.098683625,0.1169548,0.13930643,-0.094408855,-0.04608152,0.044702474,0.13500442,-0.10141043,-0.0890974,-0.028887238,0.06747534,0.109658994,-0.1551148,-0.013856776,-0.16019812,0.08322097,0.0842509,0.043149233,-0.1050936,-0.15167509,0.1668363,-0.13610238,0.07920066,0.12583162,-0.15004452,-0.012147146,0.15169989,0.047788803
26679,Drug,Ouabain,-0.13610317,-0.07543331,-0.06816433,0.19961998,0.14116023,-0.08847706,-0.1312622,-0.1059043,-0.0630129,0.09000428,0.07630487,-0.25525242,-0.03883093,0.2669698,0.02313737,-0.05801845,0.15894859,-0.006793119,0.22570364,-0.00641963,0.019159228,-0.18529253,-0.000605765,-0.020772208,0.06412184,-0.08103646,-0.1571469,-0.16654238,0.0059332554,-0.14963728,0.1275369,-0.027469106,-0.11646886,0.1404544,0.16874975,0.07236933,-0.091557905,0.077043444,0.1573491,0.008416069,0.085577324,-0.088729575,-0.21494749,-0.009095174,0.0012751153,-0.0474014,-0.14661594,0.005208133,0.054818485,-0.0061124302,-0.15202005,0.10589534,0.23285854,0.12446481,-0.078337714,0.31675532,-0.041262124,0.11288352,0.0392957,-0.10208909,-0.06808637,-0.036003422,0.24824737,0.049484182
26680,Drug,Ibalizumab,-0.039727293,-0.09048924,0.1619477,-0.042758647,-0.049213096,-0.19121425,-0.032803085,0.05605003,0.087873675,0.0666506,-0.14860547,-0.04712917,0.17284325,0.16941093,0.10850206,0.060991883,-0.13301584,0.008221174,0.08465455,-0.06133633,0.12251684,-0.048026413,-0.18595202,-0.22599863,-0.117051184,0.06389905,0.02476977,0.055539746,-0.18470228,-0.08759752,0.032961812,0.19803897,0.13322169,0.016537517,-0.16324036,0.015474537,0.17803515,0.15690894,0.15237558,-0.1956366,-0.0885133,0.25733647,0.085869305,0.14877816,-0.13104749,-0.051223546,-0.051673077,0.17010705,-0.026649524,-0.061419506,-0.1199598,0.062210638,0.009932946,-0.04017261,0.010591611,-0.3553019,0.1535436,-0.0039280746,-0.1266754,-0.028038543,0.0414898,0.16794288,0.032126367,-0.02887151
26681,Drug,Ritodrine,-0.12774365,0.15644485,-0.021294419,0.00976453,0.093917996,-0.14767288,-0.14738609,0.047213223,-0.03726411,-0.05437532,0.036557205,-0.074276954,-0.06087046,0.19903801,0.019555695,-0.12756477,0.17745212,0.019706829,-0.062134057,0.064905874,0.09735566,-0.06837449,-0.010625613,0.17691222,-0.22068648,-0.024838384,0.2792353,0.05992065,-0.043820694,-0.10966594,-0.11205497,-0.13478225,0.118560545,0.044925593,-0.23484069,-0.13864636,0.024075106,0.0852648,0.09359755,0.03972537,-0.05648122,-0.0058614397,0.14610747,0.011932109,-0.06044405,-0.09057161,0.019777283,4.0689483e-06,-0.111501284,-0.010638953,-0.110167064,0.1278789,0.08758636,-0.042278636,-0.09203085,-0.09613115,0.037780862,0.0025911657,0.14052413,-0.020873085,-0.17808974,0.095192306,0.10151631,0.059320144
26682,Drug,Foreskin keratinocyte (neonatal),0.24827665,-0.069867596,0.0042388183,0.18380982,0.14433673,0.049744125,-0.19471031,-0.13584295,-0.10201041,0.030260436,-0.090800375,-0.08597194,-0.15305972,-0.08377335,-0.024777867,-0.059276544,0.09336241,0.17141305,0.030209988,0.05190686,-0.1581964,0.07244188,0.08008553,0.040517975,0.035780504,-0.006458354,-0.044357147,-0.052886583,0.042916752,-0.09274234,0.0039814124,-0.0137250535,0.014401799,-0.047698278,-0.057807457,0.19060783,0.13822323,0.16585343,0.3298889,-0.1790491,-0.007417023,0.061079666,0.26086622,0.26107278,-0.11396476,-0.17987642,-0.09287676,0.028083049,0.02663535,-0.17092846,-0.17830737,-0.1571293,-0.004660027,-0.07973419,-0.02742704,-0.1206812,0.056479394,0.20289157,-0.048680734,-0.032009464,-0.018175354,0.16138266,0.16600676,0.16584861
26683,Drug,Malathion,-0.09315163,0.09996393,-0.1631736,0.19924034,-0.13986994,0.0028047762,0.1795293,-0.22919787,0.10521537,-0.13436858,-0.018325355,0.10474356,-0.114633024,0.16520292,-0.13889974,0.06458283,0.06207254,-0.04106526,-0.13979426,-0.09551221,0.069169685,0.029690603,-0.071402974,0.10115467,-0.20271929,0.0026264023,0.17084429,-0.044750597,0.02592259,-0.13736287,0.052219052,0.0022264533,-0.063173756,0.00021487614,-0.07003923,0.15217862,-0.0651973,-0.036006372,0.24450694,-0.1212961,0.18576556,-0.105997324,-0.16877474,0.18525296,-0.16822356,0.16990754,0.034525268,-0.1099516,-0.041803215,-0.03292261,0.005345516,0.008628811,-0.057065822,-0.07729147,-0.104298934,0.15877981,-0.017214473,0.024110869,-0.10944258,0.008472596,0.12887605,-0.060107723,0.09187449,-0.15834728
26684,Drug,Dosulepin,-0.13658406,0.18880105,-0.07484608,0.06283104,0.084936425,-0.16711916,0.1281104,0.13359708,0.02217944,-0.28830427,-0.16398719,0.07652001,0.10796512,0.008598756,0.008856054,-0.2056806,-0.1320562,0.1431851,-0.026201444,-0.022412617,0.12795578,-0.077158034,0.082673125,0.16509077,0.027536867,-0.10512843,-0.055355825,0.04000643,0.012154229,0.008019735,0.0015456234,-0.12182195,-0.071708456,0.1698332,-0.1947287,-0.09416337,-0.07099901,-0.10211249,0.12247453,0.051434226,-0.14067416,0.034711655,0.10946974,0.055359066,0.037550658,-0.15563801,0.028481115,-0.21263611,-0.05670038,0.1041758,-0.16327795,-0.04015804,0.15473348,-0.1581373,0.10395479,0.06551695,0.0056533925,0.07948203,-0.053931147,0.04519065,0.045208853,-0.024834018,0.07047911,-0.2129802
26685,Drug,Azelaic Acid,-0.0700916,0.0792937,-0.12141338,0.10020008,0.0358457,-0.023914354,0.19048417,-0.15034989,0.14719437,-0.1449558,-0.053168453,0.13888936,-0.07467531,-0.10569058,0.2265185,-0.11402518,0.2004911,-0.15753138,-0.038551837,0.017011032,-0.21060348,0.12307614,0.01595478,-0.025868397,-0.076634854,-0.058252238,0.12075084,-0.048232913,0.22358194,-0.1756405,-0.13704072,-0.049152836,0.14922003,0.03634387,-0.11454445,0.13901815,-0.10779494,0.056658123,-0.05496355,0.002051169,0.13449593,-0.019210886,-0.19612229,0.1419618,-0.08280702,0.14032452,0.024686115,-0.17237905,-0.15737318,0.09479381,-0.041091032,0.17448963,-0.10250066,-0.12543333,-0.024921114,0.030518984,0.13348801,-0.028096396,-0.09228785,-0.04628765,-0.108796366,0.097587764,0.11281234,-0.07659956
26686,Drug,Nadroparin,0.09850854,-0.2076168,0.12375099,0.1846904,0.07309604,0.13507324,-0.21788803,-0.13073923,0.059899803,0.05695113,0.08074369,0.26485914,-0.055727758,0.088669,0.1189608,-0.121029295,-0.13420832,-0.044415463,-0.044362828,-0.042175215,0.010990581,-0.19553648,0.06285452,0.038254667,-0.040154047,0.0015714457,-0.14191036,0.09397225,0.22967558,0.022075541,0.062062986,0.04656126,-0.11166321,0.06810184,0.091743544,-0.11742796,-0.27644762,0.025151208,0.094195314,0.0670893,0.13769446,-0.13928655,-0.0064492114,-0.038673792,-0.010082189,0.07928499,-0.0933249,0.07637944,0.12909795,-0.047096968,-0.24396837,-0.011889717,0.15853481,-0.1387777,0.1876897,-0.18508662,-0.15012035,0.1499524,0.09312041,0.06619118,-0.016539207,-0.081754416,0.20406538,0.038800832
26687,Drug,Anisotropine Methylbromide,-0.09326813,0.033522494,-0.09299075,0.057214532,0.2335786,-0.102444164,0.00255536,0.20411155,0.0563622,0.054356024,-0.039807476,-0.03179328,-0.1618448,0.06400946,0.08858222,-0.10678654,-0.08499852,0.07036126,-0.25470945,0.01758207,0.006809876,-0.102738455,-0.13642395,0.042732358,-0.19158453,-0.11439074,0.026562419,0.02031324,-0.12913743,0.16306652,-0.016695824,-0.05170166,0.12017394,0.080235586,-0.1316002,-0.023512065,0.027051928,-0.23170727,0.043936223,0.031294286,-0.06752304,-0.06694344,-0.05241789,0.0009565903,-0.10096791,-0.064492926,0.297675,-0.111892335,-0.012337465,0.28139573,-0.049512796,-0.01887825,0.16209355,-0.08778989,-0.049569394,0.0070575,0.092380404,0.031171866,0.07755203,-0.087582156,-0.12408903,0.023898095,0.031895533,-0.094490096
26688,Drug,Regorafenib,-0.016337005,0.2627821,-0.18959785,0.04646965,0.12819959,-0.054875273,0.10641932,0.07805666,0.23379652,0.10212386,-0.09999753,0.07365228,0.03537639,0.15871736,0.073247425,-0.038176414,-0.23050791,-0.1366847,0.09976955,0.06177434,-0.14469323,-0.18025732,0.050405517,-0.1604576,-0.054120284,0.25246665,-0.23512825,0.04053463,0.11128777,0.03995159,0.13390967,-0.20564295,0.052185923,0.13573484,0.04923205,0.09057234,-0.009180746,-0.03849177,0.12729548,0.09244511,-0.08429476,0.06408786,-0.040061995,0.13479677,0.037414115,-0.018884586,0.034947377,-0.17738304,0.12374591,0.06621911,-0.20916481,-0.0043566064,-0.07742847,-0.035604745,0.16558358,-0.21191372,-0.021023937,-0.018253595,-0.021873606,0.08107941,-0.22436857,-0.15687239,0.08225476,-0.14389832
26689,Drug,Brivaracetam,0.14369527,-0.059297543,0.26354623,-0.006253919,0.13027254,0.04454072,-0.1960409,0.18905069,-0.06216401,-0.008053383,-0.034535572,-0.24405985,0.09579379,0.11357874,0.010007253,-0.1711478,-0.11910412,-0.007033717,0.094946146,0.2594025,-0.22626525,-0.051833853,-0.03567053,0.093942754,0.11972501,-0.110667385,-0.059535846,-0.1628949,0.08826723,0.024248105,-0.09479301,0.10075208,0.086584866,-0.045500286,0.046529695,-0.05823193,0.107080415,0.20696504,0.02846374,-0.0009135583,-0.24881725,-0.08462953,0.21547092,0.028152063,-0.034774352,-0.15889087,-0.18097019,0.05524697,0.09134968,0.112972595,-0.14773148,-0.040293857,-0.07363734,0.17367977,-0.04174439,-0.14660649,0.15091605,-0.09666489,0.08087652,0.06709424,-0.07957842,0.06238819,0.08501923,0.0580456
